player_id,player_name,date,rating
john-mills,John Mills,2023-03-24,1546.1
joseph-ugarte,Joseph Ugarte,2023-03-24,1857.6
kyle-livinghouse,Kyle Livinghouse,2023-03-24,1721.5
logan-mazur,Logan Mazur,2023-03-24,1630.8
lorenzo-arce,Lorenzo Arce,2023-03-24,1578.1
luca-paz,Luca Paz,2023-03-24,1777.1
marcus-dion,Marcus Dion,2023-03-24,1738.9
patrick-donegan,Patrick Donegan,2023-03-24,1505.7
paul-chua,Paul Chua,2023-03-24,1864.9
rajan-bal,Rajan Bal,2023-03-24,1635.3
stefan-mott,Stefan Mott,2023-03-24,1646.7
trista-medine,Trista Medine,2023-03-24,1544.1
vijay-sood,Vijay Sood,2023-03-24,1507.4
wolfe-glick,Wolfe Glick,2023-03-24,1897.8
aaron-traylor,Aaron Traylor,2023-03-31,1704.5
aditya-subramanian,Aditya Subramanian,2023-03-31,1760.7
alberto-lara,Alberto Lara,2023-03-31,1812.7
alex-underhill,ALEX UNDERHILL,2023-03-31,1682.1
ashton-cox,Ashton Cox,2023-03-31,1723.5
carson-confer,Carson Confer,2023-03-31,1733.4
collin-heier,Collin Heier,2023-03-31,1678.2
dylan-salvanera,Dylan Salvanera,2023-03-31,1689.7
ellie-homen,Ellie Homen,2023-03-31,1539
enrique-grimaldo,Enrique Grimaldo,2023-03-31,1679.9
galo-orbea,Galo Orbea,2023-03-31,1656.1
james-evans,James Evans,2023-03-31,1797.6
john-mills,John Mills,2023-03-31,1548.8
joseph-ugarte,Joseph Ugarte,2023-03-31,1871.7
junxi-zhu,Junxi Zhu,2023-03-31,1559.1
kyle-livinghouse,Kyle Livinghouse,2023-03-31,1701.6
logan-mazur,Logan Mazur,2023-03-31,1604.2
lorenzo-arce,Lorenzo Arce,2023-03-31,1604.2
nick-navarre,Nick Navarre,2023-03-31,1829.3
patrick-donegan,Patrick Donegan,2023-03-31,1555.4
paul-chua,Paul Chua,2023-03-31,1874.4
stefan-mott,Stefan Mott,2023-03-31,1615.5
vijay-sood,Vijay Sood,2023-03-31,1594.6
wolfe-glick,Wolfe Glick,2023-03-31,1898.8
aaron-traylor,Aaron Traylor,2023-04-14,1722.8
alberto-lara,Alberto Lara,2023-04-14,1842.2
alex-underhill,ALEX UNDERHILL,2023-04-14,1619.1
carson-confer,Carson Confer,2023-04-14,1771.5
chuppa-cross-iv,Chuppa Cross IV,2023-04-14,1800.8
collin-heier,Collin Heier,2023-04-14,1701.7
dylan-salvanera,Dylan Salvanera,2023-04-14,1638.6
eduardo-cunha,Eduardo Cunha,2023-04-14,1780.6
eric-rios,Eric Rios,2023-04-14,1853.6
federico-camporesi,Federico Camporesi,2023-04-14,1703.7
galo-orbea,Galo Orbea,2023-04-14,1568.7
giovanni-cischke,Giovanni Cischke,2023-04-14,1760.5
giulio-tarlao,Giulio Tarlao,2023-04-14,1829.6
james-baek,James Baek,2023-04-14,1717.1
james-evans,James Evans,2023-04-14,1841.2
joseph-ugarte,Joseph Ugarte,2023-04-14,1830.1
kyle-livinghouse,Kyle Livinghouse,2023-04-14,1723.2
luca-ceribelli,Luca Ceribelli,2023-04-14,1759.8
luca-paz,Luca Paz,2023-04-14,1745.6
marco-silva,Marco Silva,2023-04-14,1793.9
marcus-dion,Marcus Dion,2023-04-14,1680.4
nick-navarre,Nick Navarre,2023-04-14,1851.6
oliver-eskolin,Oliver Eskolin,2023-04-14,1755.3
paul-chua,Paul Chua,2023-04-14,1974.5
raghav-malaviya,Raghav Malaviya,2023-04-14,1713.9
rajan-bal,Rajan Bal,2023-04-14,1603.3
selahattin-sturm,Selahattin Sturm,2023-04-14,1659.2
simon-bernard,Simon Bernard,2023-04-14,1540.8
stefan-mott,Stefan Mott,2023-04-14,1614.3
taran-birdee,Taran Birdee,2023-04-14,1722.8
trista-medine,Trista Medine,2023-04-14,1548.8
victor-medina,Víctor Medina,2023-04-14,1788.6
vijay-sood,Vijay Sood,2023-04-14,1618.1
aaron-traylor,Aaron Traylor,2023-05-05,1707.2
alberto-lara,Alberto Lara,2023-05-05,1811.4
ashton-cox,Ashton Cox,2023-05-05,1754.6
calvin-nisson,Calvin Nisson,2023-05-05,1576
chuppa-cross-iv,Chuppa Cross IV,2023-05-05,1766
collin-heier,Collin Heier,2023-05-05,1703.6
ellie-homen,Ellie Homen,2023-05-05,1520.5
enrique-grimaldo,Enrique Grimaldo,2023-05-05,1677.6
everett-filloon,Everett Filloon,2023-05-05,1555.4
james-baek,James Baek,2023-05-05,1716.4
john-mills,John Mills,2023-05-05,1566.7
joseph-ugarte,Joseph Ugarte,2023-05-05,1883.1
joshua-denk,Joshua Denk,2023-05-05,1602.1
lorenzo-arce,Lorenzo Arce,2023-05-05,1659.1
nick-navarre,Nick Navarre,2023-05-05,1882.1
patrick-donegan,Patrick Donegan,2023-05-05,1559.6
raghav-malaviya,Raghav Malaviya,2023-05-05,1688.5
stefan-mott,Stefan Mott,2023-05-05,1589.4
trista-medine,Trista Medine,2023-05-05,1587.2
vijay-sood,Vijay Sood,2023-05-05,1567.1
camilo-liberona,Camilo Liberona,2023-05-06,1492.8
galo-orbea,Galo Orbea,2023-05-06,1561.7
ben-grissmer,Ben Grissmer,2023-05-19,1660.3
calvin-nisson,Calvin Nisson,2023-05-19,1677.9
chuppa-cross-iv,Chuppa Cross IV,2023-05-19,1775.2
collin-heier,Collin Heier,2023-05-19,1761.8
dylan-salvanera,Dylan Salvanera,2023-05-19,1666.9
james-baek,James Baek,2023-05-19,1662.6
james-evans,James Evans,2023-05-19,1857.6
john-mills,John Mills,2023-05-19,1538.8
joseph-ugarte,Joseph Ugarte,2023-05-19,1844.2
junxi-zhu,Junxi Zhu,2023-05-19,1595.1
justin-burns,Justin Burns,2023-05-19,1689.1
kyle-livinghouse,Kyle Livinghouse,2023-05-19,1813.4
logan-mazur,Logan Mazur,2023-05-19,1605.4
lorenzo-arce,Lorenzo Arce,2023-05-19,1673.7
luca-paz,Luca Paz,2023-05-19,1726.8
marcus-dion,Marcus Dion,2023-05-19,1687.7
nick-navarre,Nick Navarre,2023-05-19,1861.2
patrick-donegan,Patrick Donegan,2023-05-19,1561.6
paul-chua,Paul Chua,2023-05-19,1965.1
rajan-bal,Rajan Bal,2023-05-19,1568.7
riley-factura,Riley Factura,2023-05-19,1697.3
stefan-mott,Stefan Mott,2023-05-19,1680.1
trista-medine,Trista Medine,2023-05-19,1577.5
vijay-sood,Vijay Sood,2023-05-19,1575.7
wolfe-glick,Wolfe Glick,2023-05-19,1924.3
eric-rios,Eric Rios,2023-05-20,1847
federico-camporesi,Federico Camporesi,2023-05-20,1718.2
giulio-tarlao,Giulio Tarlao,2023-05-20,1820.9
luca-ceribelli,Luca Ceribelli,2023-05-20,1795.7
marco-silva,Marco Silva,2023-05-20,1851.3
oliver-eskolin,Oliver Eskolin,2023-05-20,1755.9
selahattin-sturm,Selahattin Sturm,2023-05-20,1611.4
simon-bernard,Simon Bernard,2023-05-20,1553.9
taran-birdee,Taran Birdee,2023-05-20,1784.6
alberto-lara,Alberto Lara,2023-06-02,1745
alex-underhill,ALEX UNDERHILL,2023-06-02,1803
ashton-cox,Ashton Cox,2023-06-02,1783.6
calvin-nisson,Calvin Nisson,2023-06-02,1700.9
carson-confer,Carson Confer,2023-06-02,1690
chuppa-cross-iv,Chuppa Cross IV,2023-06-02,1759.5
collin-heier,Collin Heier,2023-06-02,1807.5
dylan-salvanera,Dylan Salvanera,2023-06-02,1643
ellie-homen,Ellie Homen,2023-06-02,1511.5
enrique-grimaldo,Enrique Grimaldo,2023-06-02,1694.1
james-evans,James Evans,2023-06-02,1916.4
john-mills,John Mills,2023-06-02,1609
junxi-zhu,Junxi Zhu,2023-06-02,1625.9
justin-burns,Justin Burns,2023-06-02,1661.6
logan-mazur,Logan Mazur,2023-06-02,1603.6
lorenzo-arce,Lorenzo Arce,2023-06-02,1656.1
luca-paz,Luca Paz,2023-06-02,1734
marcus-dion,Marcus Dion,2023-06-02,1691.7
nick-navarre,Nick Navarre,2023-06-02,1840.7
patrick-donegan,Patrick Donegan,2023-06-02,1577.1
paul-chua,Paul Chua,2023-06-02,1971.1
raghav-malaviya,Raghav Malaviya,2023-06-02,1702.2
rajan-bal,Rajan Bal,2023-06-02,1621.3
riley-factura,Riley Factura,2023-06-02,1762.9
stefan-mott,Stefan Mott,2023-06-02,1700.8
trista-medine,Trista Medine,2023-06-02,1568.6
vijay-sood,Vijay Sood,2023-06-02,1536.4
camilo-liberona,Camilo Liberona,2023-06-03,1559.5
federico-camporesi,Federico Camporesi,2023-06-03,1694
galo-orbea,Galo Orbea,2023-06-03,1574.1
giulio-tarlao,Giulio Tarlao,2023-06-03,1779.3
luca-ceribelli,Luca Ceribelli,2023-06-03,1826.5
marco-silva,Marco Silva,2023-06-03,1804.7
oliver-eskolin,Oliver Eskolin,2023-06-03,1756.6
selahattin-sturm,Selahattin Sturm,2023-06-03,1621.6
simon-bernard,Simon Bernard,2023-06-03,1568.6
victor-medina,Víctor Medina,2023-06-03,1814.8
aditya-subramanian,Aditya Subramanian,2023-06-10,1739.7
alberto-lara,Alberto Lara,2023-06-10,1814.2
chuppa-cross-iv,Chuppa Cross IV,2023-06-10,1838.5
collin-heier,Collin Heier,2023-06-10,1810.3
ellie-homen,Ellie Homen,2023-06-10,1515.2
everett-filloon,Everett Filloon,2023-06-10,1587.4
galo-orbea,Galo Orbea,2023-06-10,1661.7
joseph-ugarte,Joseph Ugarte,2023-06-10,1809.7
joshua-denk,Joshua Denk,2023-06-10,1629.4
junxi-zhu,Junxi Zhu,2023-06-10,1580
luca-paz,Luca Paz,2023-06-10,1694.3
nick-navarre,Nick Navarre,2023-06-10,1778
patrick-donegan,Patrick Donegan,2023-06-10,1677.1
raghav-malaviya,Raghav Malaviya,2023-06-10,1657.4
riley-factura,Riley Factura,2023-06-10,1838.3
trista-medine,Trista Medine,2023-06-10,1514.3
vijay-sood,Vijay Sood,2023-06-10,1591.9
aditya-subramanian,Aditya Subramanian,2023-06-30,1725.1
alberto-lara,Alberto Lara,2023-06-30,1794.9
alex-underhill,ALEX UNDERHILL,2023-06-30,1755.4
ashton-cox,Ashton Cox,2023-06-30,1807
ben-grissmer,Ben Grissmer,2023-06-30,1703.1
carson-confer,Carson Confer,2023-06-30,1794.3
chuppa-cross-iv,Chuppa Cross IV,2023-06-30,1909.8
collin-heier,Collin Heier,2023-06-30,1834.8
dylan-salvanera,Dylan Salvanera,2023-06-30,1629.5
ellie-homen,Ellie Homen,2023-06-30,1575.6
enrique-grimaldo,Enrique Grimaldo,2023-06-30,1775.4
eric-rios,Eric Rios,2023-06-30,1882.4
everett-filloon,Everett Filloon,2023-06-30,1635.8
galo-orbea,Galo Orbea,2023-06-30,1678.8
giovanni-cischke,Giovanni Cischke,2023-06-30,1745
giulio-tarlao,Giulio Tarlao,2023-06-30,1758.8
james-baek,James Baek,2023-06-30,1698.2
james-evans,James Evans,2023-06-30,1899.6
john-mills,John Mills,2023-06-30,1598.1
joseph-ugarte,Joseph Ugarte,2023-06-30,1884.6
joshua-denk,Joshua Denk,2023-06-30,1636.6
junxi-zhu,Junxi Zhu,2023-06-30,1620
justin-burns,Justin Burns,2023-06-30,1639.5
kyle-livinghouse,Kyle Livinghouse,2023-06-30,1862.2
logan-mazur,Logan Mazur,2023-06-30,1600.2
lorenzo-arce,Lorenzo Arce,2023-06-30,1658.1
luca-paz,Luca Paz,2023-06-30,1645.2
marco-silva,Marco Silva,2023-06-30,1873.7
marcus-dion,Marcus Dion,2023-06-30,1652.6
nick-navarre,Nick Navarre,2023-06-30,1771.7
oliver-eskolin,Oliver Eskolin,2023-06-30,1754.1
paul-chua,Paul Chua,2023-06-30,1887.9
raghav-malaviya,Raghav Malaviya,2023-06-30,1808.3
rajan-bal,Rajan Bal,2023-06-30,1678.3
riley-factura,Riley Factura,2023-06-30,1833.8
stefan-mott,Stefan Mott,2023-06-30,1662.5
trista-medine,Trista Medine,2023-06-30,1667.4
victor-medina,Víctor Medina,2023-06-30,1904.5
vijay-sood,Vijay Sood,2023-06-30,1558.6
wolfe-glick,Wolfe Glick,2023-06-30,1905.3
alberto-lara,Alberto Lara,2023-08-11,1779
chuppa-cross-iv,Chuppa Cross IV,2023-08-11,1825.9
eric-rios,Eric Rios,2023-08-11,1821.5
federico-camporesi,Federico Camporesi,2023-08-11,1763.7
galo-orbea,Galo Orbea,2023-08-11,1628.2
giulio-tarlao,Giulio Tarlao,2023-08-11,1705.8
james-evans,James Evans,2023-08-11,1816.2
joseph-ugarte,Joseph Ugarte,2023-08-11,1862.2
justin-burns,Justin Burns,2023-08-11,1595.4
kyle-livinghouse,Kyle Livinghouse,2023-08-11,1832
luca-ceribelli,Luca Ceribelli,2023-08-11,1777.8
marco-silva,Marco Silva,2023-08-11,1873.2
marcus-dion,Marcus Dion,2023-08-11,1628
nick-navarre,Nick Navarre,2023-08-11,1769.8
patrick-donegan,Patrick Donegan,2023-08-11,1662.1
paul-chua,Paul Chua,2023-08-11,1839
raghav-malaviya,Raghav Malaviya,2023-08-11,1749
selahattin-sturm,Selahattin Sturm,2023-08-11,1594.2
shohei-kimura,Shohei Kimura,2023-08-11,1736.9
taran-birdee,Taran Birdee,2023-08-11,1761.4
victor-medina,Víctor Medina,2023-08-11,1894.4
aaron-traylor,Aaron Traylor,2023-09-08,1810.7
alberto-lara,Alberto Lara,2023-09-08,1865.2
ben-grissmer,Ben Grissmer,2023-09-08,1695.8
calvin-nisson,Calvin Nisson,2023-09-08,1702.4
chuppa-cross-iv,Chuppa Cross IV,2023-09-08,1839.4
dylan-salvanera,Dylan Salvanera,2023-09-08,1668.9
giovanni-cischke,Giovanni Cischke,2023-09-08,1804.2
james-baek,James Baek,2023-09-08,1788.1
james-evans,James Evans,2023-09-08,1857.3
john-mills,John Mills,2023-09-08,1565.1
joseph-ugarte,Joseph Ugarte,2023-09-08,1848.5
joshua-denk,Joshua Denk,2023-09-08,1628
junxi-zhu,Junxi Zhu,2023-09-08,1643.6
justin-burns,Justin Burns,2023-09-08,1575.4
kyle-livinghouse,Kyle Livinghouse,2023-09-08,1845.6
lorenzo-arce,Lorenzo Arce,2023-09-08,1646.3
luca-paz,Luca Paz,2023-09-08,1641
marcus-dion,Marcus Dion,2023-09-08,1562.5
nick-navarre,Nick Navarre,2023-09-08,1760
paul-chua,Paul Chua,2023-09-08,1809.7
rajan-bal,Rajan Bal,2023-09-08,1778.5
riley-factura,Riley Factura,2023-09-08,1946.5
stefan-mott,Stefan Mott,2023-09-08,1663.5
vijay-sood,Vijay Sood,2023-09-08,1561.7
wolfe-glick,Wolfe Glick,2023-09-08,1950.3
eduardo-cunha,Eduardo Cunha,2023-09-16,1869.5
federico-camporesi,Federico Camporesi,2023-09-16,1728.4
marco-silva,Marco Silva,2023-09-16,1828.7
oliver-eskolin,Oliver Eskolin,2023-09-16,1780.1
selahattin-sturm,Selahattin Sturm,2023-09-16,1667.6
simon-bernard,Simon Bernard,2023-09-16,1573.6
taran-birdee,Taran Birdee,2023-09-16,1705.5
victor-medina,Víctor Medina,2023-09-16,1859.8
camilo-liberona,Camilo Liberona,2023-09-23,1556.2
stefan-mott,Stefan Mott,2023-09-23,1649.8
calvin-nisson,Calvin Nisson,2023-10-06,1638.2
carson-confer,Carson Confer,2023-10-06,1788.6
collin-heier,Collin Heier,2023-10-06,1764
dylan-salvanera,Dylan Salvanera,2023-10-06,1709.5
enrique-grimaldo,Enrique Grimaldo,2023-10-06,1714
everett-filloon,Everett Filloon,2023-10-06,1689.7
james-baek,James Baek,2023-10-06,1934.1
james-evans,James Evans,2023-10-06,1823.6
joseph-ugarte,Joseph Ugarte,2023-10-06,1816.9
junxi-zhu,Junxi Zhu,2023-10-06,1741.3
justin-burns,Justin Burns,2023-10-06,1613.9
logan-mazur,Logan Mazur,2023-10-06,1559.1
marcus-dion,Marcus Dion,2023-10-06,1621
nick-navarre,Nick Navarre,2023-10-06,1752.9
paul-chua,Paul Chua,2023-10-06,1840.3
riley-factura,Riley Factura,2023-10-06,1907.8
alberto-lara,Alberto Lara,2023-10-13,1868.4
alex-underhill,ALEX UNDERHILL,2023-10-13,1825
dylan-salvanera,Dylan Salvanera,2023-10-13,1740.5
ellie-homen,Ellie Homen,2023-10-13,1590.5
enrique-grimaldo,Enrique Grimaldo,2023-10-13,1675.3
everett-filloon,Everett Filloon,2023-10-13,1620
galo-orbea,Galo Orbea,2023-10-13,1656.9
joseph-ugarte,Joseph Ugarte,2023-10-13,1779.5
joshua-denk,Joshua Denk,2023-10-13,1610.8
kyle-livinghouse,Kyle Livinghouse,2023-10-13,1827.2
lorenzo-arce,Lorenzo Arce,2023-10-13,1667.4
marcus-dion,Marcus Dion,2023-10-13,1662.4
raghav-malaviya,Raghav Malaviya,2023-10-13,1824.7
riley-factura,Riley Factura,2023-10-13,1929.3
stefan-mott,Stefan Mott,2023-10-13,1714.5
trista-medine,Trista Medine,2023-10-13,1698.8
vijay-sood,Vijay Sood,2023-10-13,1494.6
eric-rios,Eric Rios,2023-10-21,1839.6
giulio-tarlao,Giulio Tarlao,2023-10-21,1763.9
marco-silva,Marco Silva,2023-10-21,1872.1
oliver-eskolin,Oliver Eskolin,2023-10-21,1765.1
selahattin-sturm,Selahattin Sturm,2023-10-21,1638.5
simon-bernard,Simon Bernard,2023-10-21,1527.5
taran-birdee,Taran Birdee,2023-10-21,1803.9
victor-medina,Víctor Medina,2023-10-21,1816.8
alberto-lara,Alberto Lara,2023-10-27,1839.8
ben-grissmer,Ben Grissmer,2023-10-27,1697.2
calvin-nisson,Calvin Nisson,2023-10-27,1652.7
camilo-liberona,Camilo Liberona,2023-10-27,1601.3
carson-confer,Carson Confer,2023-10-27,1742.7
chuppa-cross-iv,Chuppa Cross IV,2023-10-27,1956.3
collin-heier,Collin Heier,2023-10-27,1727.5
dylan-salvanera,Dylan Salvanera,2023-10-27,1750.8
eric-rios,Eric Rios,2023-10-27,1800.3
everett-filloon,Everett Filloon,2023-10-27,1651.9
galo-orbea,Galo Orbea,2023-10-27,1636.3
james-baek,James Baek,2023-10-27,1891
james-evans,James Evans,2023-10-27,1826
joseph-ugarte,Joseph Ugarte,2023-10-27,1758.1
joshua-denk,Joshua Denk,2023-10-27,1641.8
junxi-zhu,Junxi Zhu,2023-10-27,1719.9
kyle-livinghouse,Kyle Livinghouse,2023-10-27,1797.1
lorenzo-arce,Lorenzo Arce,2023-10-27,1674.9
luca-paz,Luca Paz,2023-10-27,1670.1
marco-silva,Marco Silva,2023-10-27,1833.8
marcus-dion,Marcus Dion,2023-10-27,1644.3
nick-navarre,Nick Navarre,2023-10-27,1706.5
paul-chua,Paul Chua,2023-10-27,1915
raghav-malaviya,Raghav Malaviya,2023-10-27,1896.2
rajan-bal,Rajan Bal,2023-10-27,1773.5
riley-factura,Riley Factura,2023-10-27,1900.4
stefan-mott,Stefan Mott,2023-10-27,1695.1
trista-medine,Trista Medine,2023-10-27,1724.7
alberto-lara,Alberto Lara,2023-11-17,1827.9
camilo-liberona,Camilo Liberona,2023-11-17,1627
carson-confer,Carson Confer,2023-11-17,1760.8
chuppa-cross-iv,Chuppa Cross IV,2023-11-17,1908.4
dylan-salvanera,Dylan Salvanera,2023-11-17,1770
eduardo-cunha,Eduardo Cunha,2023-11-17,1865.6
ellie-homen,Ellie Homen,2023-11-17,1508.4
eric-rios,Eric Rios,2023-11-17,1827
galo-orbea,Galo Orbea,2023-11-17,1619
giulio-tarlao,Giulio Tarlao,2023-11-17,1807.2
james-baek,James Baek,2023-11-17,1870.6
james-evans,James Evans,2023-11-17,1815
joseph-ugarte,Joseph Ugarte,2023-11-17,1806.4
marco-silva,Marco Silva,2023-11-17,1927.4
nick-navarre,Nick Navarre,2023-11-17,1713
riley-factura,Riley Factura,2023-11-17,1897
stefan-mott,Stefan Mott,2023-11-17,1668.3
taran-birdee,Taran Birdee,2023-11-17,1705.4
victor-medina,Víctor Medina,2023-11-17,1873.1
eric-rios,Eric Rios,2023-11-25,1887.9
oliver-eskolin,Oliver Eskolin,2023-11-25,1899
selahattin-sturm,Selahattin Sturm,2023-11-25,1662.3
simon-bernard,Simon Bernard,2023-11-25,1547.7
victor-medina,Víctor Medina,2023-11-25,1848.2
eduardo-cunha,Eduardo Cunha,2023-12-09,1827
marco-silva,Marco Silva,2023-12-09,1835.6
selahattin-sturm,Selahattin Sturm,2023-12-09,1715.1
simon-bernard,Simon Bernard,2023-12-09,1543.7
taran-birdee,Taran Birdee,2023-12-09,1667.6
aditya-subramanian,Aditya Subramanian,2023-12-15,1793.9
alberto-lara,Alberto Lara,2023-12-15,1782.8
alex-underhill,ALEX UNDERHILL,2023-12-15,1771.8
ben-grissmer,Ben Grissmer,2023-12-15,1718
calvin-nisson,Calvin Nisson,2023-12-15,1622
carson-confer,Carson Confer,2023-12-15,1818.6
collin-heier,Collin Heier,2023-12-15,1728.2
dylan-salvanera,Dylan Salvanera,2023-12-15,1748
ellie-homen,Ellie Homen,2023-12-15,1558.8
enrique-grimaldo,Enrique Grimaldo,2023-12-15,1644.7
everett-filloon,Everett Filloon,2023-12-15,1596.1
giovanni-cischke,Giovanni Cischke,2023-12-15,1784.3
james-baek,James Baek,2023-12-15,1854.1
john-mills,John Mills,2023-12-15,1629.4
joseph-ugarte,Joseph Ugarte,2023-12-15,1854.4
joshua-denk,Joshua Denk,2023-12-15,1666.9
junxi-zhu,Junxi Zhu,2023-12-15,1652.8
justin-burns,Justin Burns,2023-12-15,1796.2
lorenzo-arce,Lorenzo Arce,2023-12-15,1687.6
marcus-dion,Marcus Dion,2023-12-15,1683.1
raghav-malaviya,Raghav Malaviya,2023-12-15,1931.9
rajan-bal,Rajan Bal,2023-12-15,1724.5
riley-factura,Riley Factura,2023-12-15,1896.6
stefan-mott,Stefan Mott,2023-12-15,1695.3
trista-medine,Trista Medine,2023-12-15,1654.3
vijay-sood,Vijay Sood,2023-12-15,1521.5
aditya-subramanian,Aditya Subramanian,2024-01-05,1771.5
alberto-lara,Alberto Lara,2024-01-05,1797.2
alex-underhill,ALEX UNDERHILL,2024-01-05,1921.1
carson-confer,Carson Confer,2024-01-05,1859.2
chuppa-cross-iv,Chuppa Cross IV,2024-01-05,1950.3
collin-heier,Collin Heier,2024-01-05,1805.6
dylan-salvanera,Dylan Salvanera,2024-01-05,1795
ellie-homen,Ellie Homen,2024-01-05,1509.8
enrique-grimaldo,Enrique Grimaldo,2024-01-05,1633.5
everett-filloon,Everett Filloon,2024-01-05,1713
joseph-ugarte,Joseph Ugarte,2024-01-05,1854.3
joshua-denk,Joshua Denk,2024-01-05,1703.2
junxi-zhu,Junxi Zhu,2024-01-05,1629.8
lorenzo-arce,Lorenzo Arce,2024-01-05,1675.6
luca-paz,Luca Paz,2024-01-05,1774.8
nick-navarre,Nick Navarre,2024-01-05,1706.7
raghav-malaviya,Raghav Malaviya,2024-01-05,1882.8
rajan-bal,Rajan Bal,2024-01-05,1731.1
riley-factura,Riley Factura,2024-01-05,1836.7
stefan-mott,Stefan Mott,2024-01-05,1684
trista-medine,Trista Medine,2024-01-05,1681.1
aaron-traylor,Aaron Traylor,2024-01-19,1738.4
aditya-subramanian,Aditya Subramanian,2024-01-19,1756.8
ashton-cox,Ashton Cox,2024-01-19,1846.3
ben-grissmer,Ben Grissmer,2024-01-19,1668.3
calvin-nisson,Calvin Nisson,2024-01-19,1648.2
chuppa-cross-iv,Chuppa Cross IV,2024-01-19,1911.3
dylan-salvanera,Dylan Salvanera,2024-01-19,1742.9
enrique-grimaldo,Enrique Grimaldo,2024-01-19,1649.2
everett-filloon,Everett Filloon,2024-01-19,1698.8
galo-orbea,Galo Orbea,2024-01-19,1659.9
james-baek,James Baek,2024-01-19,1788.6
james-evans,James Evans,2024-01-19,1823.2
john-mills,John Mills,2024-01-19,1606.9
joseph-ugarte,Joseph Ugarte,2024-01-19,1831
joshua-denk,Joshua Denk,2024-01-19,1730.1
junxi-zhu,Junxi Zhu,2024-01-19,1618.2
justin-burns,Justin Burns,2024-01-19,1841.8
kyle-livinghouse,Kyle Livinghouse,2024-01-19,1860.8
logan-mazur,Logan Mazur,2024-01-19,1591.8
lorenzo-arce,Lorenzo Arce,2024-01-19,1681.1
luca-paz,Luca Paz,2024-01-19,1735.7
marcus-dion,Marcus Dion,2024-01-19,1681
nick-navarre,Nick Navarre,2024-01-19,1784.8
paul-chua,Paul Chua,2024-01-19,1889.4
raghav-malaviya,Raghav Malaviya,2024-01-19,1866.2
rajan-bal,Rajan Bal,2024-01-19,1823
riley-factura,Riley Factura,2024-01-19,1840.9
stefan-mott,Stefan Mott,2024-01-19,1713.5
trista-medine,Trista Medine,2024-01-19,1694.8
vijay-sood,Vijay Sood,2024-01-19,1537
wolfe-glick,Wolfe Glick,2024-01-19,2051.7
eduardo-cunha,Eduardo Cunha,2024-01-27,1878.2
federico-camporesi,Federico Camporesi,2024-01-27,1690.2
giulio-tarlao,Giulio Tarlao,2024-01-27,1732.8
joseph-ugarte,Joseph Ugarte,2024-01-27,1836.5
marco-silva,Marco Silva,2024-01-27,1773.3
oliver-eskolin,Oliver Eskolin,2024-01-27,1801.5
patrick-donegan,Patrick Donegan,2024-01-27,1641.8
simon-bernard,Simon Bernard,2024-01-27,1558.8
taran-birdee,Taran Birdee,2024-01-27,1682.9
victor-medina,Víctor Medina,2024-01-27,1809.2
aaron-traylor,Aaron Traylor,2024-02-02,1784.4
ashton-cox,Ashton Cox,2024-02-02,1817
calvin-nisson,Calvin Nisson,2024-02-02,1635.5
enrique-grimaldo,Enrique Grimaldo,2024-02-02,1777.8
everett-filloon,Everett Filloon,2024-02-02,1715.9
galo-orbea,Galo Orbea,2024-02-02,1739.5
james-evans,James Evans,2024-02-02,1912.7
john-mills,John Mills,2024-02-02,1650.4
joseph-ugarte,Joseph Ugarte,2024-02-02,1879.7
junxi-zhu,Junxi Zhu,2024-02-02,1741.6
justin-burns,Justin Burns,2024-02-02,1828.3
kyle-livinghouse,Kyle Livinghouse,2024-02-02,1905.3
logan-mazur,Logan Mazur,2024-02-02,1647.7
lorenzo-arce,Lorenzo Arce,2024-02-02,1703.3
luca-paz,Luca Paz,2024-02-02,1829.7
nick-navarre,Nick Navarre,2024-02-02,1761.3
paul-chua,Paul Chua,2024-02-02,1846.7
rajan-bal,Rajan Bal,2024-02-02,1811
riley-factura,Riley Factura,2024-02-02,1837.8
trista-medine,Trista Medine,2024-02-02,1713.3
eduardo-cunha,Eduardo Cunha,2024-02-10,1851.8
eric-rios,Eric Rios,2024-02-10,1903.3
federico-camporesi,Federico Camporesi,2024-02-10,1638.8
giulio-tarlao,Giulio Tarlao,2024-02-10,1728.3
selahattin-sturm,Selahattin Sturm,2024-02-10,1745.8
taran-birdee,Taran Birdee,2024-02-10,1677.2
victor-medina,Víctor Medina,2024-02-10,1908.2
camilo-liberona,Camilo Liberona,2024-03-02,1553.6
eric-rios,Eric Rios,2024-03-02,1869.1
federico-camporesi,Federico Camporesi,2024-03-02,1625.4
giulio-tarlao,Giulio Tarlao,2024-03-02,1740.6
patrick-donegan,Patrick Donegan,2024-03-02,1619
selahattin-sturm,Selahattin Sturm,2024-03-02,1718.9
simon-bernard,Simon Bernard,2024-03-02,1571.1
taran-birdee,Taran Birdee,2024-03-02,1685
victor-medina,Víctor Medina,2024-03-02,1900.1
aaron-traylor,Aaron Traylor,2024-03-22,1816.1
aditya-subramanian,Aditya Subramanian,2024-03-22,1707.6
alberto-lara,Alberto Lara,2024-03-22,1821.7
alex-underhill,ALEX UNDERHILL,2024-03-22,1849.7
ashton-cox,Ashton Cox,2024-03-22,1877.5
ben-grissmer,Ben Grissmer,2024-03-22,1628
chuppa-cross-iv,Chuppa Cross IV,2024-03-22,1870.8
